City,State,Year,City Totals,Rank
Laurel,Kentucky,1992,1,1091.0
Laurel,Kentucky,1996,1,1019.0
Laurel,Kentucky,2004,1,945.0
Laurel,Kentucky,2005,1,953.0
Laurel,Kentucky,2008,1,935.0
Laurens,Georgia,1989,11,213.0
Laurens,Georgia,2013,6,320.0
Laurens,Georgia,2006,5,383.0
Laurens,Georgia,1984,4,503.0
Laurens,Georgia,1986,3,652.0
Laurens,Georgia,1987,3,615.0
Laurens,Georgia,1991,3,586.0
Laurens,Georgia,1994,3,629.0
Laurens,Georgia,1995,3,593.0
Laurens,Georgia,2001,3,519.0
Laurens,Georgia,2003,3,522.0
Laurens,Georgia,2005,3,539.0
Laurens,Georgia,2012,3,544.0
Laurens,Georgia,2014,3,545.0
Laurens,Georgia,1982,2,906.0
Laurens,Georgia,1985,2,818.0
Laurens,Georgia,1990,2,777.0
Laurens,Georgia,1992,2,816.0
Laurens,Georgia,1993,2,779.0
Laurens,Georgia,1996,2,736.0
Laurens,Georgia,1997,2,703.0
Laurens,Georgia,1998,2,694.0
Laurens,Georgia,1999,2,650.0
Laurens,Georgia,2000,2,670.0
Laurens,Georgia,2002,2,670.0
Laurens,Georgia,2008,2,672.0
Laurens,Georgia,1980,1,1239.0
Laurens,Georgia,1981,1,1151.0
Laurens,Georgia,1988,1,1034.0
Laurens,Georgia,2004,1,945.0
Laurens,Georgia,2007,1,960.0
Laurens,Georgia,2009,1,1001.0
Laurens,Georgia,2011,1,984.0
Laurens,South Carolina,1991,10,244.0
Laurens,South Carolina,1996,10,225.0
Laurens,South Carolina,1997,10,223.0
Laurens,South Carolina,1980,9,296.0
Laurens,South Carolina,1983,9,263.0
Laurens,South Carolina,2007,9,262.0
Laurens,South Carolina,2006,8,266.0
Laurens,South Carolina,1987,7,334.0
Laurens,South Carolina,1990,7,331.0
Laurens,South Carolina,1993,7,354.0
Laurens,South Carolina,1995,7,318.0
Laurens,South Carolina,2001,7,285.0
Laurens,South Carolina,2009,7,319.0
Laurens,South Carolina,1982,6,408.0
Laurens,South Carolina,1984,6,353.0
Laurens,South Carolina,1986,6,373.0
Laurens,South Carolina,1989,6,339.0
Laurens,South Carolina,1992,6,395.0
Laurens,South Carolina,1994,6,396.0
Laurens,South Carolina,1998,6,331.0
Laurens,South Carolina,2000,6,275.0
Laurens,South Carolina,2012,6,330.0
Laurens,South Carolina,1988,5,390.0
Laurens,South Carolina,2002,5,387.0
Laurens,South Carolina,2004,5,355.0
Laurens,South Carolina,2003,4,419.0
Laurens,South Carolina,2011,4,443.0
Laurens,South Carolina,2013,4,435.0
Laurens,South Carolina,1981,3,679.0
Laurens,South Carolina,1999,3,512.0
Laurens,South Carolina,2005,3,539.0
Laurens,South Carolina,2014,3,545.0
Laurens,South Carolina,1985,2,818.0
Laurens,South Carolina,2008,2,672.0
Laurens,South Carolina,2010,2,667.0
Lavaca,Texas,1990,5,428.0
Lavaca,Texas,1983,4,508.0
Lavaca,Texas,1991,4,484.0
Lavaca,Texas,2006,4,451.0
Lavaca,Texas,1982,2,906.0
Lavaca,Texas,1986,2,828.0
Lavaca,Texas,1988,2,760.0
Lavaca,Texas,2003,2,676.0
Lavaca,Texas,1985,1,1132.0
Lavaca,Texas,1987,1,1071.0
Lavaca,Texas,1993,1,1068.0
Lavaca,Texas,1994,1,1045.0
Lavaca,Texas,1997,1,964.0
Lavaca,Texas,2005,1,953.0
Lavaca,Texas,2009,1,1001.0
Lavaca,Texas,2010,1,922.0
Lawrence,Alabama,1980,6,434.0
Lawrence,Alabama,1984,5,416.0
Lawrence,Alabama,1993,5,446.0
Lawrence,Alabama,1982,4,559.0
Lawrence,Alabama,1985,3,641.0
Lawrence,Alabama,1989,3,606.0
Lawrence,Alabama,1990,2,777.0
Lawrence,Alabama,1995,2,777.0
Lawrence,Alabama,2006,2,674.0
Lawrence,Alabama,1981,1,1151.0
Lawrence,Alabama,1983,1,1130.0
Lawrence,Alabama,1987,1,1071.0
Lawrence,Alabama,1994,1,1045.0
Lawrence,Alabama,1996,1,1019.0
Lawrence,Alabama,1997,1,964.0
Lawrence,Alabama,1998,1,939.0
Lawrence,Alabama,2002,1,946.0
Lawrence,Alabama,2003,1,944.0
Lawrence,Alabama,2005,1,953.0
Lawrence,Alabama,2010,1,922.0
Lawrence,Arkansas,1983,3,625.0
Lawrence,Arkansas,1995,2,777.0
Lawrence,Arkansas,2009,2,730.0
Lawrence,Arkansas,1982,1,1232.0
Lawrence,Arkansas,1984,1,1105.0
Lawrence,Arkansas,1985,1,1132.0
Lawrence,Arkansas,1992,1,1091.0
Lawrence,Arkansas,1999,1,900.0
Lawrence,Arkansas,2003,1,944.0
Lawrence,Arkansas,2008,1,935.0
Lawrence,Illinois,1980,1,1239.0
Lawrence,Illinois,1990,1,1060.0
Lawrence,Indiana,1996,6,352.0
Lawrence,Indiana,2009,5,414.0
Lawrence,Indiana,1989,4,484.0
Lawrence,Indiana,2007,4,462.0
Lawrence,Indiana,1983,3,625.0
Lawrence,Indiana,1992,3,634.0
Lawrence,Indiana,1998,3,538.0
Lawrence,Indiana,1986,2,828.0
Lawrence,Indiana,1995,2,777.0
Lawrence,Indiana,2002,2,670.0
Lawrence,Indiana,1980,1,1239.0
Lawrence,Indiana,1987,1,1071.0
Lawrence,Indiana,1988,1,1034.0
Lawrence,Indiana,1991,1,1029.0
Lawrence,Indiana,1993,1,1068.0
Lawrence,Indiana,1994,1,1045.0
Lawrence,Indiana,1999,1,900.0
Lawrence,Indiana,2004,1,945.0
Lawrence,Indiana,2006,1,929.0
Lawrence,Indiana,2008,1,935.0
Lawrence,Indiana,2010,1,922.0
Lawrence,Indiana,2012,1,944.0
Lawrence,Indiana,2014,1,933.0
Lawrence,Kentucky,1980,2,928.0
Lawrence,Kentucky,1982,2,906.0
Lawrence,Kentucky,1983,2,808.0
Lawrence,Kentucky,1986,2,828.0
Lawrence,Kentucky,1990,1,1060.0
Lawrence,Kentucky,1991,1,1029.0
Lawrence,Kentucky,2013,1,921.0
Lawrence,Mississippi,1986,6,373.0
Lawrence,Mississippi,1981,3,679.0
Lawrence,Mississippi,1984,1,1105.0
Lawrence,Mississippi,1985,1,1132.0
Lawrence,Missouri,2004,3,534.0
Lawrence,Missouri,2012,3,544.0
Lawrence,Missouri,2008,2,672.0
Lawrence,Missouri,2009,2,730.0
Lawrence,Missouri,1980,1,1239.0
Lawrence,Missouri,2003,1,944.0
Lawrence,Missouri,2006,1,929.0
Lawrence,Missouri,2013,1,921.0
Lawrence,Ohio,1980,5,501.0
Lawrence,Ohio,1981,3,679.0
Lawrence,Ohio,1982,3,706.0
Lawrence,Ohio,1983,3,625.0
Lawrence,Ohio,2009,2,730.0
Lawrence,Ohio,2014,2,690.0
Lawrence,Ohio,1985,1,1132.0
Lawrence,Ohio,2011,1,984.0
Lawrence,Ohio,2012,1,944.0
Lawrence,Pennsylvania,2005,8,264.0
Lawrence,Pennsylvania,1986,7,332.0
Lawrence,Pennsylvania,1994,6,396.0
Lawrence,Pennsylvania,2010,6,343.0
Lawrence,Pennsylvania,2014,6,334.0
Lawrence,Pennsylvania,1980,5,501.0
Lawrence,Pennsylvania,1981,5,475.0
Lawrence,Pennsylvania,1988,5,390.0
Lawrence,Pennsylvania,1993,5,446.0
Lawrence,Pennsylvania,2000,5,333.0
Lawrence,Pennsylvania,2004,5,355.0
Lawrence,Pennsylvania,2009,5,414.0
Lawrence,Pennsylvania,2011,5,374.0
Lawrence,Pennsylvania,1989,4,484.0
Lawrence,Pennsylvania,1990,4,501.0
Lawrence,Pennsylvania,1999,4,407.0
Lawrence,Pennsylvania,2006,4,451.0
Lawrence,Pennsylvania,2012,4,450.0
Lawrence,Pennsylvania,2013,4,435.0
Lawrence,Pennsylvania,1982,3,706.0
Lawrence,Pennsylvania,1996,3,576.0
Lawrence,Pennsylvania,1983,2,808.0
Lawrence,Pennsylvania,1985,2,818.0
Lawrence,Pennsylvania,1987,2,813.0
Lawrence,Pennsylvania,1992,2,816.0
Lawrence,Pennsylvania,1995,2,777.0
Lawrence,Pennsylvania,1998,2,694.0
Lawrence,Pennsylvania,2001,2,671.0
Lawrence,Pennsylvania,2002,2,670.0
Lawrence,Pennsylvania,2003,2,676.0
Lawrence,Pennsylvania,2007,2,715.0
Lawrence,Pennsylvania,1984,1,1105.0
Lawrence,Pennsylvania,1997,1,964.0
Lawrence,Pennsylvania,2008,1,935.0
Lawrence,South Dakota,1982,2,906.0
Lawrence,South Dakota,1987,2,813.0
Lawrence,South Dakota,2000,2,670.0
Lawrence,South Dakota,1983,1,1130.0
Lawrence,South Dakota,1985,1,1132.0
Lawrence,South Dakota,1986,1,1119.0
Lawrence,South Dakota,2001,1,962.0
Lawrence,South Dakota,2005,1,953.0
Lawrence,South Dakota,2008,1,935.0
Lawrence,Tennessee,1988,8,264.0
Lawrence,Tennessee,1992,4,535.0
Lawrence,Tennessee,2010,4,442.0
Lawrence,Tennessee,1982,3,706.0
Lawrence,Tennessee,1995,3,593.0
Lawrence,Tennessee,1996,3,576.0
Lawrence,Tennessee,1998,3,538.0
Lawrence,Tennessee,2003,3,522.0
Lawrence,Tennessee,2008,3,529.0
Lawrence,Tennessee,1980,2,928.0
Lawrence,Tennessee,1986,2,828.0
Lawrence,Tennessee,1987,2,813.0
Lawrence,Tennessee,1990,2,777.0
Lawrence,Tennessee,1997,2,703.0
Lawrence,Tennessee,1999,2,650.0
Lawrence,Tennessee,2000,2,670.0
Lawrence,Tennessee,2009,2,730.0
Lawrence,Tennessee,2012,2,684.0
Lawrence,Tennessee,1981,1,1151.0
Lawrence,Tennessee,1983,1,1130.0
Lawrence,Tennessee,1984,1,1105.0
Lawrence,Tennessee,1989,1,1050.0
Lawrence,Tennessee,1991,1,1029.0
Lawrence,Tennessee,1994,1,1045.0
Lawrence,Tennessee,2002,1,946.0
Lawrence,Tennessee,2005,1,953.0
Lawrence,Tennessee,2006,1,929.0
Lawrence,Tennessee,2007,1,960.0
Lawrence,Tennessee,2013,1,921.0
Lawrence,Tennessee,2014,1,933.0
Le Flore,Oklahoma,1982,10,260.0
Le Flore,Oklahoma,1999,7,268.0
Le Flore,Oklahoma,1990,6,373.0
Le Flore,Oklahoma,2000,6,275.0
Le Flore,Oklahoma,2009,6,360.0
Le Flore,Oklahoma,1983,4,508.0
Le Flore,Oklahoma,1984,4,503.0
Le Flore,Oklahoma,1987,4,498.0
Le Flore,Oklahoma,1989,4,484.0
Le Flore,Oklahoma,1996,4,474.0
Le Flore,Oklahoma,1998,4,446.0
Le Flore,Oklahoma,2001,4,419.0
Le Flore,Oklahoma,1992,3,634.0
Le Flore,Oklahoma,1995,3,593.0
Le Flore,Oklahoma,2002,3,539.0
Le Flore,Oklahoma,2005,3,539.0
Le Flore,Oklahoma,1980,2,928.0
Le Flore,Oklahoma,1985,2,818.0
Le Flore,Oklahoma,1988,2,760.0
Le Flore,Oklahoma,1991,2,737.0
Le Flore,Oklahoma,1993,2,779.0
Le Flore,Oklahoma,1997,2,703.0
Le Flore,Oklahoma,2003,2,676.0
Le Flore,Oklahoma,2008,2,672.0
Le Flore,Oklahoma,2010,2,667.0
Le Flore,Oklahoma,2011,2,694.0
Le Flore,Oklahoma,1994,1,1045.0
Le Flore,Oklahoma,2006,1,929.0
Le Flore,Oklahoma,2007,1,960.0
Le Flore,Oklahoma,2012,1,944.0
Le Flore,Oklahoma,2013,1,921.0
Le Sueur,Minnesota,1984,2,794.0
Le Sueur,Minnesota,1985,2,818.0
Le Sueur,Minnesota,1981,1,1151.0
Le Sueur,Minnesota,1990,1,1060.0
Le Sueur,Minnesota,1991,1,1029.0
Le Sueur,Minnesota,1995,1,1078.0
Le Sueur,Minnesota,2010,1,922.0
Le Sueur,Minnesota,2012,1,944.0
Le Sueur,Minnesota,2014,1,933.0
Lea,New Mexico,2011,12,202.0
Lea,New Mexico,2010,10,232.0
Lea,New Mexico,1982,8,322.0
Lea,New Mexico,1983,8,288.0
Lea,New Mexico,1993,8,317.0
Lea,New Mexico,1999,8,244.0
Lea,New Mexico,2009,7,319.0
Lea,New Mexico,2013,7,285.0
Lea,New Mexico,1980,6,434.0
Lea,New Mexico,2000,6,275.0
Lea,New Mexico,2002,6,324.0
Lea,New Mexico,2006,6,335.0
Lea,New Mexico,1985,5,426.0
Lea,New Mexico,1988,5,390.0
Lea,New Mexico,1990,5,428.0
Lea,New Mexico,1991,5,416.0
Lea,New Mexico,2005,5,380.0
Lea,New Mexico,2007,5,393.0
Lea,New Mexico,2014,5,378.0
Lea,New Mexico,1989,4,484.0
Lea,New Mexico,1994,4,511.0
Lea,New Mexico,1998,4,446.0
Lea,New Mexico,2001,4,419.0
Lea,New Mexico,2004,4,438.0
Lea,New Mexico,2012,4,450.0
Lea,New Mexico,1984,3,624.0
Lea,New Mexico,1986,3,652.0
Lea,New Mexico,1992,3,634.0
Lea,New Mexico,1997,3,557.0
Lea,New Mexico,2003,3,522.0
Lea,New Mexico,2008,3,529.0
Lea,New Mexico,1995,2,777.0
Lea,New Mexico,1996,2,736.0
Leake,Mississippi,1981,3,679.0
Leake,Mississippi,1982,1,1232.0
Leake,Mississippi,1998,1,939.0
Leake,Mississippi,2011,1,984.0
Leavenworth,Kansas,1983,6,381.0
Leavenworth,Kansas,1982,4,559.0
Leavenworth,Kansas,1990,4,501.0
Leavenworth,Kansas,1991,4,484.0
Leavenworth,Kansas,1980,3,728.0
Leavenworth,Kansas,1981,3,679.0
Leavenworth,Kansas,1985,3,641.0
Leavenworth,Kansas,2000,3,512.0
Leavenworth,Kansas,2003,3,522.0
Leavenworth,Kansas,2006,3,540.0
Leavenworth,Kansas,2008,3,529.0
Leavenworth,Kansas,2011,3,548.0
Leavenworth,Kansas,1986,2,828.0
Leavenworth,Kansas,1987,2,813.0
Leavenworth,Kansas,2001,2,671.0
Leavenworth,Kansas,2002,2,670.0
Leavenworth,Kansas,2010,2,667.0
Leavenworth,Kansas,2014,2,690.0
Leavenworth,Kansas,1988,1,1034.0
Leavenworth,Kansas,1992,1,1091.0
Leavenworth,Kansas,2004,1,945.0
Leavenworth,Kansas,2007,1,960.0
Leavenworth,Kansas,2009,1,1001.0
Leavenworth,Kansas,2013,1,921.0
Lebanon,Pennsylvania,1993,11,243.0
Lebanon,Pennsylvania,2009,8,290.0
Lebanon,Pennsylvania,1982,7,355.0
Lebanon,Pennsylvania,2014,7,299.0
Lebanon,Pennsylvania,2002,6,324.0
Lebanon,Pennsylvania,2000,5,333.0
Lebanon,Pennsylvania,2010,5,381.0
Lebanon,Pennsylvania,1998,4,446.0
Lebanon,Pennsylvania,2006,4,451.0
Lebanon,Pennsylvania,2012,4,450.0
Lebanon,Pennsylvania,1988,3,591.0
Lebanon,Pennsylvania,1994,3,629.0
Lebanon,Pennsylvania,1995,3,593.0
Lebanon,Pennsylvania,2004,3,534.0
Lebanon,Pennsylvania,1980,2,928.0
Lebanon,Pennsylvania,1983,2,808.0
Lebanon,Pennsylvania,1989,2,767.0
Lebanon,Pennsylvania,1992,2,816.0
Lebanon,Pennsylvania,1996,2,736.0
Lebanon,Pennsylvania,1999,2,650.0
Lebanon,Pennsylvania,2003,2,676.0
Lebanon,Pennsylvania,2008,2,672.0
Lebanon,Pennsylvania,2013,2,686.0
Lebanon,Pennsylvania,1981,1,1151.0
Lebanon,Pennsylvania,1984,1,1105.0
Lebanon,Pennsylvania,1985,1,1132.0
Lebanon,Pennsylvania,1986,1,1119.0
Lebanon,Pennsylvania,1987,1,1071.0
Lebanon,Pennsylvania,1991,1,1029.0
Lebanon,Pennsylvania,2001,1,962.0
Lebanon,Pennsylvania,2005,1,953.0
Lebanon,Pennsylvania,2007,1,960.0
Lebanon,Pennsylvania,2011,1,984.0
Lee,Alabama,2000,11,183.0
Lee,Alabama,2001,11,199.0
Lee,Alabama,2004,10,217.0
Lee,Alabama,2006,9,249.0
Lee,Alabama,2009,9,263.0
Lee,Alabama,1993,8,317.0
Lee,Alabama,2007,8,291.0
Lee,Alabama,1983,7,323.0
Lee,Alabama,1985,7,321.0
Lee,Alabama,1990,7,331.0
Lee,Alabama,2002,7,284.0
Lee,Alabama,2003,7,283.0
Lee,Alabama,2010,7,301.0
Lee,Alabama,1980,6,434.0
Lee,Alabama,1981,6,418.0
Lee,Alabama,1982,6,408.0
Lee,Alabama,1984,6,353.0
Lee,Alabama,1995,6,357.0
Lee,Alabama,1996,6,352.0
Lee,Alabama,1998,6,331.0
Lee,Alabama,2005,6,339.0
Lee,Alabama,2008,6,323.0
Lee,Alabama,1988,5,390.0
Lee,Alabama,1991,5,416.0
Lee,Alabama,1989,4,484.0
Lee,Alabama,1992,4,535.0
Lee,Alabama,1994,4,511.0
Lee,Alabama,1997,4,454.0
Lee,Alabama,1986,3,652.0
Lee,Alabama,1987,3,615.0
Lee,Arkansas,1992,5,459.0
Lee,Arkansas,2007,5,393.0
Lee,Arkansas,1986,4,533.0
Lee,Arkansas,1997,4,454.0
Lee,Arkansas,1985,3,641.0
Lee,Arkansas,2009,3,581.0
Lee,Arkansas,1982,2,906.0
Lee,Arkansas,1983,2,808.0
Lee,Arkansas,1988,2,760.0
Lee,Arkansas,1989,2,767.0
Lee,Arkansas,1991,2,737.0
Lee,Arkansas,1993,2,779.0
Lee,Arkansas,1995,2,777.0
Lee,Arkansas,1996,2,736.0
Lee,Arkansas,1999,2,650.0
Lee,Arkansas,2003,2,676.0
Lee,Arkansas,2011,2,694.0
Lee,Arkansas,1981,1,1151.0
Lee,Arkansas,1984,1,1105.0
Lee,Arkansas,1998,1,939.0
Lee,Arkansas,2004,1,945.0
Lee,Arkansas,2005,1,953.0
Lee,Arkansas,2006,1,929.0
Lee,Arkansas,2008,1,935.0
Lee,Florida,2007,56,64.0
Lee,Florida,2012,53,60.0
Lee,Florida,2006,52,66.0
Lee,Florida,2008,49,64.0
Lee,Florida,2009,46,64.0
Lee,Florida,2002,45,66.0
Lee,Florida,2011,41,71.0
Lee,Florida,2014,40,68.0
Lee,Florida,1992,37,98.0
Lee,Florida,1998,36,80.0
Lee,Florida,2005,36,84.0
Lee,Florida,1987,34,84.0
Lee,Florida,2004,34,81.0
Lee,Florida,2010,34,85.0
Lee,Florida,1994,32,109.0
Lee,Florida,1996,32,99.0
Lee,Florida,1983,31,95.0
Lee,Florida,2003,29,95.0
Lee,Florida,2013,28,104.0
Lee,Florida,1997,27,104.0
Lee,Florida,1981,25,119.0
Lee,Florida,1999,24,98.0
Lee,Florida,2001,24,105.0
Lee,Florida,1980,22,141.0
Lee,Florida,1985,22,126.0
Lee,Florida,1993,22,146.0
Lee,Florida,1984,20,130.0
Lee,Florida,1995,19,142.0
Lee,Florida,2000,17,134.0
Lee,Florida,1986,14,192.0
Lee,Florida,1982,12,218.0
Lee,Georgia,1981,2,872.0
Lee,Georgia,1996,2,736.0
Lee,Georgia,2006,2,674.0
Lee,Georgia,1982,1,1232.0
Lee,Georgia,1983,1,1130.0
Lee,Georgia,1985,1,1132.0
Lee,Georgia,1990,1,1060.0
Lee,Georgia,1992,1,1091.0
Lee,Georgia,1997,1,964.0
Lee,Georgia,2010,1,922.0
Lee,Georgia,2011,1,984.0
Lee,Georgia,2012,1,944.0
Lee,Illinois,1981,2,872.0
Lee,Illinois,1985,2,818.0
Lee,Illinois,1983,1,1130.0
Lee,Illinois,1987,1,1071.0
Lee,Illinois,1988,1,1034.0
Lee,Illinois,1990,1,1060.0
Lee,Illinois,1992,1,1091.0
Lee,Iowa,1982,2,906.0
Lee,Iowa,1984,2,794.0
Lee,Iowa,1999,2,650.0
Lee,Iowa,2011,2,694.0
Lee,Iowa,2014,2,690.0
Lee,Iowa,1980,1,1239.0
Lee,Iowa,1985,1,1132.0
Lee,Iowa,1989,1,1050.0
Lee,Iowa,1995,1,1078.0
Lee,Iowa,1996,1,1019.0
Lee,Iowa,1998,1,939.0
Lee,Iowa,2009,1,1001.0
Lee,Iowa,2010,1,922.0
Lee,Iowa,2013,1,921.0
Lee,Kentucky,1993,4,525.0
Lee,Kentucky,1985,3,641.0
Lee,Kentucky,1991,3,586.0
Lee,Kentucky,1992,3,634.0
Lee,Kentucky,1981,2,872.0
Lee,Kentucky,1983,2,808.0
Lee,Kentucky,1995,2,777.0
Lee,Kentucky,1996,2,736.0
Lee,Kentucky,1997,2,703.0
Lee,Kentucky,1980,1,1239.0
Lee,Kentucky,1982,1,1232.0
Lee,Kentucky,1984,1,1105.0
Lee,Kentucky,1987,1,1071.0
Lee,Mississippi,1980,12,234.0
Lee,Mississippi,1983,11,215.0
Lee,Mississippi,1984,7,311.0
Lee,Mississippi,1989,7,305.0
Lee,Mississippi,1992,7,343.0
Lee,Mississippi,1981,6,418.0
Lee,Mississippi,1982,6,408.0
Lee,Mississippi,1985,5,426.0
Lee,Mississippi,1986,5,437.0
Lee,Mississippi,1990,5,428.0
Lee,Mississippi,1996,5,405.0
Lee,Mississippi,1991,4,484.0
Lee,Mississippi,1993,4,525.0
Lee,Mississippi,1994,4,511.0
Lee,Mississippi,1998,4,446.0
Lee,Mississippi,2001,4,419.0
Lee,Mississippi,2004,4,438.0
Lee,Mississippi,1997,3,557.0
Lee,Mississippi,2000,3,512.0
Lee,Mississippi,2010,3,548.0
Lee,Mississippi,1987,2,813.0
Lee,Mississippi,1999,2,650.0
Lee,Mississippi,2006,2,674.0
Lee,Mississippi,1988,1,1034.0
Lee,Mississippi,1995,1,1078.0
Lee,Mississippi,2002,1,946.0
Lee,Mississippi,2003,1,944.0
Lee,Mississippi,2005,1,953.0
Lee,Mississippi,2007,1,960.0
Lee,Mississippi,2009,1,1001.0
Lee,North Carolina,1995,12,209.0
Lee,North Carolina,1992,10,265.0
Lee,North Carolina,2002,9,227.0
Lee,North Carolina,1990,8,296.0
Lee,North Carolina,2008,8,264.0
Lee,North Carolina,1981,7,358.0
Lee,North Carolina,2005,7,303.0
Lee,North Carolina,2014,7,299.0
Lee,North Carolina,1989,6,339.0
Lee,North Carolina,1991,6,362.0
Lee,North Carolina,1993,6,397.0
Lee,North Carolina,1994,6,396.0
Lee,North Carolina,2007,6,345.0
Lee,North Carolina,2009,6,360.0
Lee,North Carolina,1980,5,501.0
Lee,North Carolina,1998,5,383.0
Lee,North Carolina,1999,5,339.0
Lee,North Carolina,2000,5,333.0
Lee,North Carolina,2003,5,353.0
Lee,North Carolina,2013,5,366.0
Lee,North Carolina,1982,4,559.0
Lee,North Carolina,1983,4,508.0
Lee,North Carolina,1985,4,527.0
Lee,North Carolina,1997,4,454.0
Lee,North Carolina,2001,4,419.0
Lee,North Carolina,2011,4,443.0
Lee,North Carolina,2012,4,450.0
Lee,North Carolina,1987,3,615.0
Lee,North Carolina,2004,3,534.0
Lee,North Carolina,2006,3,540.0
Lee,North Carolina,1984,2,794.0
Lee,North Carolina,1988,2,760.0
Lee,North Carolina,1996,2,736.0
Lee,North Carolina,2010,2,667.0
Lee,North Carolina,1986,1,1119.0
Lee,South Carolina,2006,5,383.0
Lee,South Carolina,1981,4,561.0
Lee,South Carolina,2001,4,419.0
Lee,South Carolina,1993,3,634.0
Lee,South Carolina,2003,3,522.0
Lee,South Carolina,2004,3,534.0
Lee,South Carolina,2008,3,529.0
Lee,South Carolina,2014,3,545.0
Lee,South Carolina,1985,2,818.0
Lee,South Carolina,1990,2,777.0
Lee,South Carolina,1991,2,737.0
Lee,South Carolina,1996,2,736.0
Lee,South Carolina,2005,2,675.0
Lee,South Carolina,2007,2,715.0
Lee,South Carolina,2009,2,730.0
Lee,South Carolina,1982,1,1232.0
Lee,South Carolina,1986,1,1119.0
Lee,South Carolina,1989,1,1050.0
Lee,South Carolina,1992,1,1091.0
Lee,South Carolina,1997,1,964.0
Lee,South Carolina,1998,1,939.0
Lee,South Carolina,1999,1,900.0
Lee,South Carolina,2000,1,947.0
Lee,South Carolina,2002,1,946.0
Lee,South Carolina,2010,1,922.0
Lee,South Carolina,2013,1,921.0
Lee,Texas,2001,5,356.0
Lee,Texas,1980,2,928.0
Lee,Texas,1984,2,794.0
Lee,Texas,1991,2,737.0
Lee,Texas,1993,2,779.0
Lee,Texas,1981,1,1151.0
Lee,Texas,1983,1,1130.0
Lee,Texas,1985,1,1132.0
Lee,Texas,1987,1,1071.0
Lee,Texas,1988,1,1034.0
Lee,Texas,1990,1,1060.0
Lee,Texas,1995,1,1078.0
Lee,Texas,1996,1,1019.0
Lee,Texas,1997,1,964.0
Lee,Texas,2006,1,929.0
Lee,Texas,2010,1,922.0
Lee,Virginia,1988,4,474.0
Lee,Virginia,2010,4,442.0
Lee,Virginia,1981,3,679.0
Lee,Virginia,1983,3,625.0
Lee,Virginia,1987,3,615.0
Lee,Virginia,1993,3,634.0
Lee,Virginia,1996,3,576.0
Lee,Virginia,2000,3,512.0
Lee,Virginia,2004,3,534.0
Lee,Virginia,2013,3,535.0
Lee,Virginia,1980,2,928.0
Lee,Virginia,1982,2,906.0
Lee,Virginia,1985,2,818.0
Lee,Virginia,1989,2,767.0
Lee,Virginia,1990,2,777.0
Lee,Virginia,1998,2,694.0
Lee,Virginia,2001,2,671.0
Lee,Virginia,2002,2,670.0
Lee,Virginia,2011,2,694.0
Lee,Virginia,1984,1,1105.0
Lee,Virginia,1991,1,1029.0
Lee,Virginia,1994,1,1045.0
Lee,Virginia,1995,1,1078.0
Lee,Virginia,1997,1,964.0
Lee,Virginia,1999,1,900.0
Lee,Virginia,2003,1,944.0
Lee,Virginia,2005,1,953.0
Lee,Virginia,2007,1,960.0
Lee,Virginia,2008,1,935.0
Lee,Virginia,2012,1,944.0
Lee,Virginia,2014,1,933.0
Leelanau,Michigan,2004,3,534.0
Leelanau,Michigan,1991,1,1029.0
Leelanau,Michigan,2002,1,946.0
Leelanau,Michigan,2009,1,1001.0
Leflore,Mississippi,1998,9,239.0
Leflore,Mississippi,2004,9,236.0
Leflore,Mississippi,2006,9,249.0
Leflore,Mississippi,2011,9,235.0
Leflore,Mississippi,1987,8,294.0
Leflore,Mississippi,1989,8,273.0
Leflore,Mississippi,1991,8,289.0
Leflore,Mississippi,1994,8,321.0
Leflore,Mississippi,1995,8,295.0
Leflore,Mississippi,1996,8,276.0
Leflore,Mississippi,2001,8,263.0
Leflore,Mississippi,1982,7,355.0
Leflore,Mississippi,1985,7,321.0
Leflore,Mississippi,1992,7,343.0
Leflore,Mississippi,1980,6,434.0
Leflore,Mississippi,1983,6,381.0
Leflore,Mississippi,1997,6,330.0
Leflore,Mississippi,1999,6,298.0
Leflore,Mississippi,2000,6,275.0
Leflore,Mississippi,2002,6,324.0
Leflore,Mississippi,2003,6,311.0
Leflore,Mississippi,2010,5,381.0
Leflore,Mississippi,2013,5,366.0
Leflore,Mississippi,1984,4,503.0
Leflore,Mississippi,1990,4,501.0
Leflore,Mississippi,1993,4,525.0
Leflore,Mississippi,2005,4,449.0
Leflore,Mississippi,2007,4,462.0
Leflore,Mississippi,2009,4,481.0
Leflore,Mississippi,1981,3,679.0
Leflore,Mississippi,1986,3,652.0
Leflore,Mississippi,2008,3,529.0
Leflore,Mississippi,1988,2,760.0
Leflore,Mississippi,2012,2,684.0
Leflore,Mississippi,2014,1,933.0
Lehigh,Pennsylvania,2005,22,135.0
Lehigh,Pennsylvania,2007,20,145.0
Lehigh,Pennsylvania,2009,20,134.0
Lehigh,Pennsylvania,2012,20,135.0
Lehigh,Pennsylvania,1998,19,134.0
Lehigh,Pennsylvania,2006,19,149.0
Lehigh,Pennsylvania,2008,18,149.0
Lehigh,Pennsylvania,2004,17,159.0
Lehigh,Pennsylvania,1988,16,154.0
Lehigh,Pennsylvania,2011,16,156.0
Lehigh,Pennsylvania,2013,16,153.0
Lehigh,Pennsylvania,1997,14,173.0
Lehigh,Pennsylvania,1999,14,154.0
